subject,path,state
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\1.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\1\32.csv,1
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\21.csv,4
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\25.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\1\3.csv,1
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\40.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\6.csv,1
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\5\6.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\17.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\28.csv,4
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\50.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\5\28.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\2\51.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\18.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\2.csv,4
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\3\3.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\5\41.csv,5
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\3\36.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\26.csv,3
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\48.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\46.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\26.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\1\20.csv,1
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\29.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\3\39.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\5\46.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\5\12.csv,5
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\45.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\21.csv,2
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\24.csv,2
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\21.csv,2
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\5\38.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\34.csv,1
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\3\44.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\5\35.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\3\39.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\49.csv,4
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\4\39.csv,4
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\4\18.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\40.csv,2
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\1\14.csv,1
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\17.csv,4
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\2\16.csv,2
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\4\43.csv,4
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\3\52.csv,3
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\30.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\41.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\5\26.csv,5
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\5\39.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\14.csv,4
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\3\14.csv,3
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\3\8.csv,3
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\3.csv,5
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\5\22.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\2\11.csv,2
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\21.csv,5
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\4\19.csv,4
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\5.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\5\43.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\37.csv,4
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\11.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\33.csv,1
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\50.csv,2
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\5\19.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\45.csv,4
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\5\44.csv,5
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\44.csv,3
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\41.csv,5
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\4\5.csv,4
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\4\25.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\34.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\5\13.csv,5
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\3\31.csv,3
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\4\47.csv,4
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\3\49.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\47.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\4\6.csv,4
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\3\46.csv,3
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\17.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\47.csv,4
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\4\26.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\3\30.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\4\47.csv,4
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\1\44.csv,1
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\2\15.csv,2
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\24.csv,2
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\4.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\4\47.csv,4
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\5\20.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\2\23.csv,2
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\26.csv,2
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\2\51.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\41.csv,4
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\29.csv,1
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\40.csv,1
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\3\40.csv,3
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\3\21.csv,3
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\3\6.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\5\45.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\9.csv,5
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\48.csv,3
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\2\34.csv,2
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\1\40.csv,1
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\1\18.csv,1
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\16.csv,1
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\35.csv,2
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\4\50.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\32.csv,2
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\3\10.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\2\13.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\39.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\2\21.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\5\17.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\4\44.csv,4
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\9.csv,3
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\1\25.csv,1
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\43.csv,2
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\34.csv,5
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\3\28.csv,3
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\3\45.csv,3
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\4\45.csv,4
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\3\30.csv,3
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\42.csv,4
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\33.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\1\46.csv,1
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\11.csv,1
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\1\20.csv,1
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\48.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\27.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\3\37.csv,3
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\13.csv,2
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\2\4.csv,2
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\1.csv,5
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\51.csv,5
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\2\7.csv,2
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\36.csv,2
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\4\18.csv,4
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\4\42.csv,4
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\17.csv,5
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\12.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\49.csv,1
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\3\12.csv,3
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\43.csv,1
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\27.csv,4
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\1\12.csv,1
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\5\5.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\4\7.csv,4
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\15.csv,4
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\5\17.csv,5
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\5\41.csv,5
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\12.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\1\50.csv,1
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\5\19.csv,5
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\4\10.csv,4
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\1\42.csv,1
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\9.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\4\12.csv,4
5575520170713_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170713_\2\26.csv,2
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\1\52.csv,1
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\3\27.csv,3
5575520170711_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\5575520170711_\5\34.csv,5
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\2\50.csv,2
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\3\49.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\2\29.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\1\27.csv,1
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\14.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\3\4.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\4\36.csv,4
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\2\36.csv,2
6469920170608_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\6469920170608_\5\34.csv,5
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\5\49.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\4\36.csv,4
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\16.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\5\42.csv,5
1869920170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\1869920170609_\2\38.csv,2
2175820170609_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\2175820170609_\3\34.csv,3
0179520170504_,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Dados_BCI_Combinados\1024\0179520170504_\5\35.csv,5
