subject,state,path
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\79.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\80.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\81.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\82.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\83.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\84.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\85.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\86.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\87.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\88.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\89.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\90.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\91.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\92.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\93.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\94.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\95.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\96.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\97.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\98.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\99.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\100.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\101.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\102.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\103.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\104.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\105.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\106.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\107.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\108.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\109.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\110.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\111.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\112.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\113.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\114.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\115.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\116.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\117.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\118.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\119.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\120.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\121.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\122.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\123.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\124.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\125.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\126.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\127.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\128.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\129.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\130.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\131.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\132.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\133.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\134.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\135.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\136.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\137.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\138.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\139.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\140.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\141.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\142.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\143.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\144.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\145.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\146.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\147.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\148.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\149.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\150.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\151.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\152.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\153.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\154.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\155.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\156.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\157.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\158.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\159.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\160.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\161.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\162.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\163.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\164.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\165.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\166.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\167.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\168.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\169.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\170.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\171.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\172.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\173.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\174.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\175.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\176.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\177.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\178.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\179.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\180.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\181.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\182.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\183.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\184.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\185.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\186.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\1\187.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\0.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\1.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\2.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\3.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\4.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\5.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\6.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\7.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\8.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\9.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\10.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\11.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\12.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\13.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\14.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\15.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\16.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\17.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\18.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\19.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\20.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\21.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\22.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\23.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\24.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\25.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\26.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\27.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\28.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\29.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\30.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\31.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\32.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\33.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\34.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\35.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\36.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\37.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\38.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\39.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\40.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\41.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\42.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\43.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\44.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\45.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\46.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\47.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\48.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\49.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\50.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\51.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\52.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\53.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\54.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\55.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\56.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\57.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\58.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\59.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\60.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\61.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\62.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\63.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\64.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\65.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\66.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\67.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\68.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\69.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\70.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\71.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\72.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\73.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\FullDataset\768\_\2\74.csv
