subject,state,path
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\8.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\11.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\12.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\11.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\12.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\13.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\14.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\9.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\9.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\15.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\12.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\16.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\13.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\14.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\10.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\11.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\10.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\17.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\13.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\11.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\18.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\15.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\12.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\16.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\17.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\14.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\19.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\20.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\18.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\13.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\15.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\14.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\21.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\19.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\15.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\22.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\20.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\16.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\21.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\16.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\12.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\23.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\13.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\14.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\22.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\24.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\23.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\17.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\18.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\19.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\25.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\20.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\24.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\21.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\15.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\22.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\25.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\16.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\26.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\26.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\27.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\17.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\28.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\27.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\18.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\28.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\29.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\29.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\30.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\31.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\17.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\32.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\30.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\19.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\33.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\34.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\20.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\35.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\36.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\37.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\18.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\19.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\21.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\38.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\22.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\23.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\23.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\31.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\32.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\24.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\39.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\40.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\33.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\20.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\24.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\41.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\34.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\21.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\35.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\42.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\36.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\43.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\25.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\22.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\26.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\44.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\45.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\27.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\23.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\37.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\38.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\46.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\28.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\39.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\25.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\24.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\40.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\25.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\26.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\41.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\29.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\26.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\30.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\27.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\27.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\28.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\28.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\31.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\42.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\47.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\32.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\43.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\33.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\44.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\34.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\35.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\48.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\29.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\29.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\36.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\49.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\30.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\45.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\46.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\50.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\51.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\47.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\48.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\52.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\49.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\37.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\53.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\50.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\38.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\54.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\55.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\30.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\51.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\56.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\57.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\58.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\59.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\39.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\40.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\31.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\52.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\31.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\32.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\33.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\41.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\32.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\42.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\53.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\60.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\34.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\61.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\62.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\63.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\64.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\54.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\33.csv
_,1,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\1\34.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\55.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\35.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\56.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\57.csv
_,2,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\2\58.csv
_,4,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\4\36.csv
_,3,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\3\65.csv
_,5,C:\Users\Patrick\Documents\GitHub\ICDeepLearning\Data\Backup\ProcessedSignals\512\5\43.csv
